edge_id,road_name,geometry,road_type,speed,capacity,traffic_density
172920275___,Ali Asker Road,"LINESTRING (781135.8665505018 1437071.2648297325, 781163.3810489324 1437058.969182851, 781164.5697369168 1437058.4388445034, 781169.4662771111 1437056.252513863, 781190.1539600643 1437047.0091842287, 781198.8456500435 1437043.1234762955, 781214.5278082496 1437036.1096592739, 781270.1130717272 1437011.2806366712, 781290.2011160103 1437002.2969468732, 781316.5270812032 1436990.5317605129, 781324.419764619 1436987.2910840989)",tertiary,30.0,3600,0.0
172920275___,Ali Asker Road,"LINESTRING (781135.8665505018 1437071.2648297325, 781094.1532128336 1437089.9031111181, 781063.3453433773 1437103.6708431495, 781040.3239269375 1437113.964309756, 781024.6310180351 1437120.9780985294, 781019.4618983173 1437123.2834486358)",tertiary,30.0,3600,0.0
362431396___,Ali Asker Road,"LINESTRING (781490.8885786985 1437070.0738419157, 781509.4454522124 1437116.5687873357, 781515.5441606708 1437121.0589192628)",tertiary,30.0,3600,0.0
38684972___,Millers Road,"LINESTRING (781427.8214665106 1437677.0876484166, 781439.4435016775 1437692.4384040558, 781442.7105005719 1437696.7557881575)",primary,50.0,5400,0.0
760685446___,Outer Ring Road,"LINESTRING (781312.0148174576 1443236.8129219913, 781349.3788358553 1443224.5196903013, 781367.8869208249 1443219.9930783957)",trunk,60.0,5400,0.0
"[376530252, 1203520127]___",Outer Ring Road,"LINESTRING (781367.8869208249 1443219.9930783957, 781394.8409457831 1443218.4642741324, 781583.315841317 1443214.9236332017, 781607.9714189083 1443216.3382992214, 781627.1932825472 1443220.5534609572, 781647.6769835632 1443228.73357691, 781666.5376650961 1443237.4838125606, 781684.3552112003 1443248.4706155783, 781834.1930975574 1443366.661714455, 781855.9445559202 1443382.4491047736, 781868.2820701106 1443390.147451208, 781873.264552166 1443393.2538463846, 781890.4978999497 1443401.921181202, 781907.35045666 1443408.558795609, 781927.3550961805 1443413.6899735539, 781949.1147064933 1443417.0236514907, 781975.381209343 1443420.093572768, 782021.1007733857 1443419.632277805)",trunk,40.0,5400,0.0
1393375225___,Unknown,"LINESTRING (781367.8869208249 1443219.9930783957, 781370.7662804576 1443221.8048019435, 781381.0006600404 1443228.2193943674, 781464.7441055294 1443227.3710510097, 781496.8647654961 1443226.8693618686, 781513.9806573843 1443226.8784069037, 781520.545438082 1443227.0341284072, 781527.0707730727 1443226.8019948823, 781585.71117372 1443225.85218445, 781590.6418707846 1443226.600056266, 781595.5941592469 1443227.3592200612, 781599.0293798265 1443227.8814580657, 781617.0180512257 1443230.633811939, 781644.6376921167 1443241.4884307308, 781670.1484425317 1443252.6646675754, 781699.7406019466 1443276.5137004093, 781727.955877065 1443298.0903770856, 781844.5747704918 1443387.292047176, 781853.4054261378 1443394.0467147827, 781878.7104054731 1443410.4572487297, 781898.13179276 1443420.6082631736, 781900.8672245531 1443421.6326004758, 781924.2255273871 1443427.827660505, 781937.0867089202 1443429.9631404928, 781951.3672757631 1443432.3345747904, 781959.5264104364 1443432.5953106512, 781973.1755753518 1443433.034084538, 781987.6384389548 1443433.50334515, 781994.7559784148 1443433.7312759515, 782000.0086192347 1443433.7740423367, 782021.3558335572 1443433.9264284156)",tertiary,30.0,3600,0.0
128510750___,Indiranagar Double Road,"LINESTRING (786164.6779070112 1434847.108303261, 786100.9934447657 1434923.4335812256, 786090.2176503949 1434946.0275844894)",tertiary,30.0,3600,0.0
1007627092___,Unknown,"LINESTRING (786090.2176503949 1434946.0275844894, 786096.2485971954 1434951.824375319)",tertiary_link,30.0,3600,0.0
128510750___,Indiranagar Double Road,"LINESTRING (786090.2176503949 1434946.0275844894, 786085.3758924506 1434955.431658895, 786066.5630111851 1434991.9577171754)",tertiary,30.0,3600,0.0
1219679981___,Unknown,"LINESTRING (782915.8593429646 1451815.5747936477, 782944.6518011467 1451874.700100733, 782954.1107925037 1451894.8573076488, 782979.0376742105 1451947.953669845, 782989.8487735942 1451970.6046349644, 782992.4174215067 1451976.1220758639, 783007.5953019327 1452008.7704277926)",secondary,40.0,3600,0.0
1219679981___,Unknown,"LINESTRING (783007.5953019327 1452008.7704277926, 783020.1620266594 1452035.8123475309)",secondary,40.0,3600,0.0
402009680___,Bellary Road,"LINESTRING (780303.1791695778 1438965.6202488265, 780303.8132930378 1439008.998759736, 780303.63635227 1439055.280432844, 780299.4272109543 1439104.189014096)",primary,50.0,5400,0.0
402009680___,Bellary Road,"LINESTRING (780299.4272109543 1439104.189014096, 780285.1944864427 1439305.296198007)",primary,50.0,5400,0.0
"[402009680, 503306667]___",Bellary Road,"LINESTRING (780269.6924410895 1439558.6849459438, 780265.6105262768 1439658.1070172205, 780265.3265649987 1439673.2367602226)",primary,50.0,5400,0.0
"[503306667, 760543005]___","['Bellary Road', 'Ramana Maharshi Road']","LINESTRING (780265.3265649987 1439673.2367602226, 780263.9851829046 1439746.5062333946, 780263.9573486276 1439748.1775138231)",primary,50.0,5400,0.0
161234109___,Unknown,"LINESTRING (780263.9573486276 1439748.1775138231, 780259.145438886 1439762.3867289303, 780255.8553962156 1439772.1059338641, 780254.5092688077 1439808.445989049)",trunk_link,70.0,1800,0.0
"[71523618, 400433093, 151675183]___",Mekhri Circle Underpass,"LINESTRING (780263.9573486276 1439748.1775138231, 780269.7985931074 1440001.2296473826, 780271.3500593817 1440135.8893166694, 780272.0620063571 1440196.1392703056, 780272.9772503399 1440241.723596545, 780272.3424055006 1440342.6309029693, 780268.8937239243 1440408.539606447)",trunk,70.0,5400,0.0
737490026___,Sanjaynagar Main Road,"LINESTRING (780326.2012103726 1441095.294178159, 780317.5552995172 1441102.2799474993)",tertiary,50.0,3600,0.0
"[760543004, 151675206, 377835303]___",Bellary Road,"LINESTRING (780326.2012103726 1441095.294178159, 780328.8133146772 1441111.6710961496, 780387.31123685 1441346.9939982907, 780396.5223170107 1441390.0613899082)",trunk,60.0,5400,0.0
377832178___,Unknown,"LINESTRING (780396.5223170107 1441390.0613899082, 780386.9614544502 1441392.0341826847)",trunk_link,70.0,7200,0.0
"[377857858, 1314600703, 503306663]___",Ganga Nagar Flyover,"LINESTRING (780396.5223170107 1441390.0613899082, 780408.191858541 1441450.7218717812, 780415.2143287146 1441489.128689472, 780450.6578505031 1441611.2703588058, 780470.4506225821 1441669.3346819072, 780479.808076656 1441693.7285783899, 780494.3648926942 1441730.883771997, 780507.9509887048 1441759.970143078, 780523.153796342 1441800.829324618, 780525.4044712532 1441806.841112092)",trunk,60.0,5400,0.0
36957712___,Subedar Chatram Road,"LINESTRING (779456.5478861912 1435853.043886341, 779463.6141395731 1435841.3369422448, 779464.4168336687 1435838.179071984, 779464.3389883253 1435829.7651939695, 779464.8033489429 1435822.4859188616)",tertiary,30.0,3600,0.0
1109947893___,100 Feet Road,"LINESTRING (786595.404279891 1434477.948039548, 786595.0012048301 1434483.3240954904, 786590.6649522395 1434556.1115572704, 786590.4235134025 1434559.5076796017, 786589.902224271 1434566.8641185008)",primary,50.0,5400,0.0
1109947894___,100 Feet Road,"LINESTRING (786589.902224271 1434566.8641185008, 786589.5606227457 1434576.7907563138)",primary,50.0,3600,0.0
128510750___,Indiranagar Double Road,"LINESTRING (786589.902224271 1434566.8641185008, 786582.0281795857 1434567.103666222, 786520.9333266437 1434595.498069708)",tertiary,30.0,3600,0.0
638928393___,JC Road,"LINESTRING (780642.4859715442 1434741.959182009, 780629.7727627724 1434724.8158140692, 780552.1204612174 1434635.2811591406, 780502.6128474476 1434578.5443117963, 780500.0020477751 1434575.8389402071, 780498.4132325704 1434574.0627261251, 780479.1740308215 1434561.2923956919, 780473.8682288888 1434557.7626937677)",primary,50.0,3600,0.0
"[764329022, 36897705, 764329021, 1469037766]___",Mission Road,"LINESTRING (780642.4859715442 1434741.959182009, 780658.3057131028 1434727.894667974, 780662.5125472341 1434724.1624625528, 780687.3453788194 1434703.4809424381, 780707.077981507 1434686.8436084383, 780716.220690935 1434679.2205502787, 780746.8579004813 1434655.7308002892, 780782.6237717473 1434624.3337864648, 780787.6629690405 1434619.8904876187, 780793.9993057866 1434613.8662705244, 780837.0047554768 1434574.1074158868)",primary,50.0,5400,0.0
38684970___,Dhanvanthari Road,"LINESTRING (779313.9924484692 1435700.5893359114, 779313.4394230105 1435710.2034472765, 779310.8839668975 1435732.1291488311, 779313.8498510798 1435760.951757775)",primary,50.0,7200,0.0
38684970___,Dhanvanthari Road,"LINESTRING (779313.8498510798 1435760.951757775, 779316.7614395772 1435781.1725510797, 779322.4419164824 1435830.3689493807, 779322.6583769502 1435832.5851041735, 779325.4896648206 1435841.4031497966)",primary,50.0,7200,0.0
26179359___,Unknown,"LINESTRING (776164.5194050546 1436031.8558666687, 776163.9329133104 1436022.0976977223)",secondary,40.0,5400,0.0
503385156___,Magadi Road,"LINESTRING (776164.5194050546 1436031.8558666687, 776192.7170710727 1436010.7066786033)",primary,50.0,3600,0.0
26179359___,Unknown,"LINESTRING (776163.9329133104 1436022.0976977223, 776164.5194050546 1436031.8558666687)",secondary,40.0,5400,0.0
1528124683___,Magadi Road,"LINESTRING (776163.9329133104 1436022.0976977223, 776153.7443149666 1436030.2870991568, 776146.3462154135 1436035.1613456153, 776115.7415345768 1436052.7553405808, 776077.4548300545 1436066.6972050366, 776071.5920861552 1436068.9300911494)",primary,50.0,3600,0.0
503385156___,Magadi Road,"LINESTRING (776192.7170710727 1436010.7066786033, 776214.5489718106 1435994.3313567347)",primary,50.0,3600,0.0
498550317___,HAL Old Airport Road,"LINESTRING (786591.4151172583 1434266.4505502658, 786496.5534472329 1434272.764514038, 786421.3285680662 1434280.5549608115)",primary,50.0,3600,0.0
"[1314297634, 1286537525]___",Domlur Flyover Ramp,"LINESTRING (786531.5795933134 1434359.8636034543, 786546.8834404632 1434361.4057482916, 786564.989573844 1434362.8440533564, 786574.5527318382 1434365.1570947035, 786581.4659970441 1434369.6346622517, 786586.3960926146 1434374.8002166003, 786590.3310515712 1434380.6529108153, 786593.0887594346 1434390.1023818331, 786593.3378370162 1434396.459384093, 786592.959085466 1434402.632762297, 786590.3302597943 1434466.7586774868, 786595.404279891 1434477.948039548)",primary_link,50.0,7200,0.0
368763183___,13th Main Road,"LINESTRING (786801.732706784 1435154.4404748566, 786864.1027331767 1435156.9355864672)",tertiary,25.0,3600,0.0
368763183___,13th Main Road,"LINESTRING (786864.1027331767 1435156.9355864672, 786938.6601220362 1435159.933579012)",tertiary,25.0,3600,0.0
52033011___,Devanga Hostel Road,"LINESTRING (780953.7151900994 1434713.267470698, 780951.4939501813 1434703.204469452)",secondary,40.0,5400,0.0
52033011___,Devanga Hostel Road,"LINESTRING (780951.4939501813 1434703.204469452, 780949.2050297488 1434692.3216044095)",secondary,40.0,5400,0.0
52033011___,Devanga Hostel Road,"LINESTRING (780945.2767271514 1434771.3102408436, 780958.4548504129 1434746.9018525071, 780959.3523007244 1434737.6343261455)",secondary,40.0,5400,0.0
52033011___,Devanga Hostel Road,"LINESTRING (780959.3523007244 1434737.6343261455, 780953.7151900994 1434713.267470698)",secondary,40.0,5400,0.0
36897656___,Cubbonpet Main Road,"LINESTRING (780706.9395839231 1434903.9349711447, 780700.1113693569 1434901.7292322936, 780695.9035535553 1434901.27697749, 780691.4686371735 1434901.8076460478, 780683.1647241134 1434903.804598847, 780642.0125268339 1434920.3908078182)",tertiary,30.0,3600,0.0
461556532___,Hudson Circle,"LINESTRING (780706.9395839231 1434903.9349711447, 780703.8196159719 1434939.6703414128, 780700.4567500011 1434961.8868396385)",primary,50.0,7200,0.0
36897656___,Cubbonpet Main Road,"LINESTRING (780642.0125268339 1434920.3908078182, 780639.6568373268 1434921.4407105835, 780609.0730894373 1434934.33711311)",tertiary,30.0,3600,0.0
36897656___,Cubbonpet Main Road,"LINESTRING (780642.0125268339 1434920.3908078182, 780683.1647241134 1434903.804598847, 780691.4686371735 1434901.8076460478, 780695.9035535553 1434901.27697749, 780700.1113693569 1434901.7292322936, 780706.9395839231 1434903.9349711447)",tertiary,30.0,3600,0.0
23076927___,Kempegowda Road,"LINESTRING (780700.4567500011 1434961.8868396385, 780688.5529832364 1434981.6366913926, 780672.5990455176 1435011.0870314531, 780670.8401605361 1435013.2389066066)",primary,50.0,7200,0.0
148016888___,Hudson Circle,"LINESTRING (780700.4567500011 1434961.8868396385, 780701.9738035945 1434978.2303992729, 780705.4392102427 1434988.7266436971, 780707.8471055545 1434993.2343916846, 780710.0405358037 1434995.337785849, 780726.0118078652 1435000.5808629123)",primary,50.0,7200,0.0
22893740___,Kasturba Road,"LINESTRING (780726.0118078652 1435000.5808629123, 780737.3527844483 1434998.858268704, 780755.4809211174 1434998.0347643138, 780781.4727513946 1434996.8703780645, 780796.5058269396 1434996.1372746625)",primary,50.0,5400,0.0
328836685___,Mission Road,"LINESTRING (780939.5329603397 1434470.6913043146, 780952.9107973834 1434462.9894955794)",primary,50.0,7200,0.0
38758713___,Unknown,"LINESTRING (780939.5329603397 1434470.6913043146, 780946.9210997031 1434446.6115967492, 780947.9911775559 1434432.0986588278, 780947.5912659953 1434413.7295294453, 780943.4407470173 1434397.9902116552, 780932.8848040488 1434380.0936916864)",secondary,40.0,3600,0.0
328836685___,Mission Road,"LINESTRING (780952.9107973834 1434462.9894955794, 780971.2208009982 1434453.9097096333, 780981.1988823769 1434449.5718963293)",primary,50.0,7200,0.0
763175325___,Lalbagh Road,"LINESTRING (780932.8848040488 1434380.0936916864, 780917.2384426225 1434363.119698592, 780893.6129699447 1434337.5077071278, 780882.8438021828 1434325.6421831746, 780866.2933458365 1434307.8841653825)",secondary,40.0,5400,0.0
26283723___,Bowring Hospital Road,"LINESTRING (782891.9223914526 1436463.8743729307, 782878.9949884599 1436467.8823538942, 782816.0024913161 1436487.4188615107, 782732.1216403361 1436513.4282586477)",tertiary,30.0,3600,0.0
142664922___,Main Guard Cross Road,"LINESTRING (782891.9223914526 1436463.8743729307, 782919.6369387038 1436539.3574016367, 782920.5158276281 1436541.5250724498)",tertiary,30.0,3600,0.0
26283723___,Bowring Hospital Road,"LINESTRING (782732.1216403361 1436513.4282586477, 782705.5803713475 1436521.703020673)",tertiary,30.0,3600,0.0
142664922___,Main Guard Cross Road,"LINESTRING (782920.5158276281 1436541.5250724498, 782929.2034237571 1436561.4295242983)",tertiary,30.0,3600,0.0
1101543443___,Unknown,"LINESTRING (782920.5158276281 1436541.5250724498, 782937.4377252521 1436547.122595593, 782954.8766620926 1436548.8730107108)",tertiary_link,30.0,3600,0.0
142664922___,Main Guard Cross Road,"LINESTRING (782828.7572055284 1436289.0618078024, 782833.5818495604 1436302.428520965, 782859.2049778849 1436373.3291277224, 782868.3898063386 1436398.7626230824, 782891.9223914526 1436463.8743729307)",tertiary,30.0,3600,0.0
138980161___,Hospital Road,"LINESTRING (782529.7650614134 1436573.6292563986, 782434.8006469671 1436602.8361529396)",tertiary,30.0,3600,0.0
23515741___,Lady Curzon Road,"LINESTRING (782529.7650614134 1436573.6292563986, 782527.9482250591 1436562.3191778094, 782478.2819054597 1436416.649416136, 782476.5217900783 1436411.4727667815)",tertiary,30.0,3600,0.0
138980161___,Hospital Road,"LINESTRING (782434.8006469671 1436602.8361529396, 782529.7650614134 1436573.6292563986)",tertiary,30.0,3600,0.0
1311426186___,Unknown,"LINESTRING (782434.8006469671 1436602.8361529396, 782427.8231110564 1436604.6689358565, 782423.9244525412 1436605.85789359)",tertiary,30.0,3600,0.0
"[1108447555, 1108447556, 367491275, 1512910802, 138980157]___",Central Street,"LINESTRING (782475.4655036225 1436823.0153696344, 782467.3860246997 1436819.0139951776, 782459.2955757318 1436815.023581583, 782453.4508640501 1436809.0524265275, 782447.5493887188 1436802.2615053752, 782446.7956491077 1436800.5932884177, 782435.9399134926 1436772.9288847202, 782427.219646283 1436743.4486683332, 782423.6304905871 1436731.3455885935, 782409.5897529249 1436683.8885373098, 782409.9533887943 1436672.7335880667, 782417.6105821994 1436656.4391218345, 782427.8118173936 1436634.469539967, 782431.5776075996 1436619.7183486475, 782433.1739755285 1436612.2291250036, 782434.8006469671 1436602.8361529396)",tertiary,30.0,3600,0.0
72099280___,Dickenson Road,"LINESTRING (783556.1510218692 1436335.0568195153, 783526.0560005486 1436346.8147627865, 783485.5841677964 1436362.6287475955)",secondary,40.0,5400,0.0
72099280___,Dickenson Road,"LINESTRING (783485.5841677964 1436362.6287475955, 783443.6518926232 1436379.0034624683)",secondary,40.0,5400,0.0
26283761___,Unknown,"LINESTRING (783627.4696300367 1436454.3721606203, 783610.5154322691 1436403.2310719253, 783592.1500270434 1436347.8356512075)",secondary,40.0,5400,0.0
